id;id_doi;discipline;count
133397;20926;Computer Science;1
133398;20926;Unspecified;1
133399;20927;Business, Management and Accounting;29
133401;20927;Decision Sciences;1
133404;20927;Computer Science;1
133405;20927;Agricultural and Biological Sciences;1
133407;20927;Arts and Humanities;1
133408;20928;Business, Management and Accounting;7
133410;20928;Environmental Science;1
133412;20928;Arts and Humanities;3
133415;20929;Social Sciences;1
133416;20930;Business, Management and Accounting;137
161197;25236;Nursing and Health Professions;2
161198;25236;Social Sciences;9
161199;25236;Economics, Econometrics and Finance;1
161200;25237;Business, Management and Accounting;5
161201;25237;Social Sciences;1
161202;25239;Business, Management and Accounting;12
161203;25239;Psychology;1
161204;25239;Philosophy;1
161205;25239;Unspecified;2
161206;25239;Medicine and Dentistry;1
161207;25239;Computer Science;1
161208;25239;Social Sciences;3
161209;25240;Business, Management and Accounting;91
161210;25240;Linguistics;1
161211;25240;Economics, Econometrics and Finance;3
161212;25240;Decision Sciences;1
161213;25240;Philosophy;2
161214;25240;Unspecified;14
161215;25240;Engineering;1
161216;25240;Design;1
161217;25240;Computer Science;11
161218;25240;Social Sciences;25
161219;25240;Psychology;19
161220;25241;Business, Management and Accounting;48
161221;25241;Economics, Econometrics and Finance;1
161222;25241;Unspecified;8
161223;25241;Engineering;6
161224;25241;Medicine and Dentistry;3
161225;25241;Computer Science;6
161226;25241;Social Sciences;10
161227;25241;Psychology;5
161228;25242;Business, Management and Accounting;69
161229;25242;Psychology;7
161230;25242;Sports and Recreations;1
161231;25242;Unspecified;9
161232;25242;Engineering;2
161233;25242;Medicine and Dentistry;3
161234;25242;Computer Science;2
161235;25242;Arts and Humanities;1
161236;25242;Mathematics;2
161237;25242;Earth and Planetary Sciences;1
161238;25242;Social Sciences;9
161239;25242;Economics, Econometrics and Finance;3
161240;25243;Business, Management and Accounting;38
161241;25243;Economics, Econometrics and Finance;3
161242;25243;Unspecified;9
161243;25243;Design;1
161244;25243;Computer Science;1
161245;25243;Social Sciences;9
161246;25243;Psychology;3
161247;25244;Business, Management and Accounting;68
161248;25244;Economics, Econometrics and Finance;8
161249;25244;Energy;1
161250;25244;Unspecified;15
161251;25244;Social Sciences;11
161252;25244;Computer Science;3
161253;25244;Agricultural and Biological Sciences;1
161254;25244;Decision Sciences;1
161255;25244;Psychology;3
161256;25245;Business, Management and Accounting;86
161257;25245;Economics, Econometrics and Finance;1
161258;25245;Environmental Science;1
161259;25245;Unspecified;11
161260;25245;Engineering;3
161261;25245;Design;2
161262;25245;Computer Science;2
161263;25245;Arts and Humanities;1
161264;25245;Social Sciences;10
161265;25245;Psychology;6
161266;25246;Business, Management and Accounting;20
161267;25246;Economics, Econometrics and Finance;2
161268;25246;Unspecified;3
161269;25246;Computer Science;1
161270;25246;Social Sciences;4
161271;25246;Psychology;2
161272;25247;Business, Management and Accounting;75
161273;25247;Psychology;7
161274;25247;Decision Sciences;2
161275;25247;Unspecified;6
161276;25247;Engineering;2
161277;25247;Medicine and Dentistry;1
161278;25247;Social Sciences;9
161279;25247;Economics, Econometrics and Finance;4
161280;25248;Business, Management and Accounting;71
161281;25248;Economics, Econometrics and Finance;9
161282;25248;Energy;1
161283;25248;Unspecified;5
161284;25248;Engineering;3
161285;25248;Computer Science;2
161286;25248;Arts and Humanities;1
161287;25248;Social Sciences;4
161288;25248;Psychology;2
161289;25249;Business, Management and Accounting;51
161290;25249;Economics, Econometrics and Finance;1
161291;25249;Environmental Science;1
161292;25249;Unspecified;5
161293;25249;Design;1
161294;25249;Social Sciences;9
161295;25249;Psychology;5
161296;25250;Business, Management and Accounting;69
161297;25250;Economics, Econometrics and Finance;2
161298;25250;Unspecified;8
161299;25250;Medicine and Dentistry;1
161300;25250;Biochemistry, Genetics and Molecular Biology;1
161301;25250;Computer Science;1
161302;25250;Arts and Humanities;1
161303;25250;Social Sciences;11
161304;25250;Psychology;3
161305;25251;Business, Management and Accounting;61
161306;25251;Economics, Econometrics and Finance;3
161307;25251;Decision Sciences;1
161308;25251;Unspecified;13
161309;25251;Engineering;2
161310;25251;Computer Science;10
161311;25251;Arts and Humanities;1
161312;25251;Social Sciences;10
161313;25251;Psychology;2
161314;25252;Business, Management and Accounting;9
161315;25252;Economics, Econometrics and Finance;1
161316;25252;Unspecified;4
161317;25252;Engineering;1
161318;25252;Medicine and Dentistry;1
161319;25252;Social Sciences;2
161320;25252;Psychology;6
161321;25253;Business, Management and Accounting;29
161322;25253;Economics, Econometrics and Finance;2
161323;25253;Unspecified;9
161324;25253;Design;1
161325;25253;Arts and Humanities;1
161326;25253;Social Sciences;6
161327;25253;Psychology;3
161328;25254;Business, Management and Accounting;20
161329;25254;Economics, Econometrics and Finance;1
161330;25254;Unspecified;7
161331;25254;Arts and Humanities;1
161332;25254;Social Sciences;4
161333;25254;Psychology;4
161334;25255;Business, Management and Accounting;16
161335;25255;Psychology;1
161336;25255;Social Sciences;5
161337;25255;Unspecified;4
161338;25255;Economics, Econometrics and Finance;1
161339;25256;Business, Management and Accounting;49
161340;25256;Economics, Econometrics and Finance;4
161341;25256;Environmental Science;1
161342;25256;Unspecified;6
161343;25256;Medicine and Dentistry;1
161344;25256;Computer Science;4
161345;25256;Arts and Humanities;1
161346;25256;Agricultural and Biological Sciences;1
161347;25256;Social Sciences;13
161348;25256;Psychology;11
161349;25257;Business, Management and Accounting;60
161350;25257;Economics, Econometrics and Finance;3
161351;25257;Unspecified;5
161352;25257;Design;1
161353;25257;Computer Science;2
161354;25257;Arts and Humanities;1
161355;25257;Mathematics;1
161356;25257;Social Sciences;10
161357;25257;Psychology;13
161358;25258;Business, Management and Accounting;45
161359;25258;Economics, Econometrics and Finance;4
161360;25258;Unspecified;5
161361;25258;Biochemistry, Genetics and Molecular Biology;1
161362;25258;Design;1
161363;25258;Social Sciences;14
161364;25258;Psychology;2
161365;25259;Business, Management and Accounting;35
161366;25259;Economics, Econometrics and Finance;1
161367;25259;Decision Sciences;1
161368;25259;Unspecified;3
161369;25259;Engineering;1
161370;25259;Design;1
161371;25259;Computer Science;1
161372;25259;Social Sciences;10
161373;25259;Psychology;6
161374;25260;Business, Management and Accounting;52
161375;25260;Economics, Econometrics and Finance;6
161376;25260;Environmental Science;1
161377;25260;Unspecified;8
161378;25260;Social Sciences;8
161379;25260;Psychology;3
161380;25261;Business, Management and Accounting;44
161381;25261;Economics, Econometrics and Finance;1
161382;25261;Unspecified;3
161383;25261;Computer Science;2
161384;25261;Social Sciences;13
161385;25261;Psychology;2
161386;25262;Business, Management and Accounting;17
161387;25262;Economics, Econometrics and Finance;1
161388;25262;Unspecified;3
161389;25262;Computer Science;1
161390;25262;Social Sciences;4
161391;25262;Psychology;2
161392;25263;Business, Management and Accounting;61
161393;25263;Economics, Econometrics and Finance;7
161394;25263;Environmental Science;1
161395;25263;Unspecified;14
161396;25263;Engineering;1
161397;25263;Computer Science;2
161398;25263;Arts and Humanities;1
161399;25263;Mathematics;1
161400;25263;Earth and Planetary Sciences;1
161401;25263;Social Sciences;6
161402;25263;Psychology;3
161403;25264;Business, Management and Accounting;97
161404;25264;Physics and Astronomy;1
161405;25264;Psychology;6
161406;25264;Energy;1
161407;25264;Unspecified;14
161408;25264;Engineering;10
161409;25264;Design;1
161410;25264;Computer Science;7
161411;25264;Social Sciences;11
161412;25264;Economics, Econometrics and Finance;5
161413;25265;Business, Management and Accounting;1
161414;25265;Computer Science;1
161415;25266;Business, Management and Accounting;75
161416;25266;Economics, Econometrics and Finance;2
161417;25266;Environmental Science;1
161418;25266;Unspecified;16
161419;25266;Engineering;1
161420;25266;Biochemistry, Genetics and Molecular Biology;1
161421;25266;Computer Science;1
161422;25266;Social Sciences;11
161423;25266;Psychology;4
161424;25267;Business, Management and Accounting;25
161425;25267;Unspecified;4
161426;25267;Social Sciences;3
161427;25267;Computer Science;1
161428;25267;Psychology;5
161429;25268;Business, Management and Accounting;117
161430;25268;Economics, Econometrics and Finance;4
161431;25268;Environmental Science;1
161432;25268;Unspecified;17
161433;25268;Medicine and Dentistry;2
161434;25268;Computer Science;5
161436;25268;Agricultural and Biological Sciences;2
161437;25268;Social Sciences;40
161438;25268;Psychology;36
161439;25269;Business, Management and Accounting;89
161440;25269;Economics, Econometrics and Finance;5
161441;25269;Unspecified;10
161442;25269;Nursing and Health Professions;1
161443;25269;Engineering;4
161444;25269;Biochemistry, Genetics and Molecular Biology;1
161445;25269;Computer Science;1
161446;25269;Agricultural and Biological Sciences;1
161447;25269;Social Sciences;17
161448;25269;Psychology;3
161449;25270;Business, Management and Accounting;173
161450;25270;Economics, Econometrics and Finance;6
161451;25270;Environmental Science;1
161452;25270;Philosophy;2
161453;25270;Unspecified;14
161454;25270;Engineering;1
161455;25270;Medicine and Dentistry;1
161456;25270;Computer Science;6
161457;25270;Arts and Humanities;4
161458;25270;Agricultural and Biological Sciences;1
161459;25270;Social Sciences;73
161460;25270;Psychology;11
161461;25271;Business, Management and Accounting;187
161462;25271;Linguistics;1
161463;25271;Physics and Astronomy;1
161464;25271;Energy;1
161465;25271;Psychology;16
161466;25271;Sports and Recreations;1
161467;25271;Philosophy;1
161468;25271;Decision Sciences;1
161469;25271;Environmental Science;4
161470;25271;Computer Science;32
161471;25271;Unspecified;45
161472;25271;Economics, Econometrics and Finance;5
161473;25271;Engineering;22
161474;25271;Medicine and Dentistry;7
161475;25271;Design;20
161476;25271;Chemical Engineering;1
161477;25271;Mathematics;1
161478;25271;Agricultural and Biological Sciences;6
161479;25271;Social Sciences;106
161480;25271;Arts and Humanities;7
161481;25272;Business, Management and Accounting;2
161482;25272;Engineering;1
161483;25272;Economics, Econometrics and Finance;2
161484;25273;Business, Management and Accounting;1
161485;25274;Business, Management and Accounting;28
161486;25274;Economics, Econometrics and Finance;1
161487;25274;Unspecified;4
161488;25274;Arts and Humanities;1
161489;25274;Agricultural and Biological Sciences;1
161490;25274;Social Sciences;5
161491;25274;Psychology;3
161492;25275;Business, Management and Accounting;129
161493;25275;Economics, Econometrics and Finance;13
161494;25275;Unspecified;17
161495;25275;Philosophy;1
161496;25275;Nursing and Health Professions;1
161497;25275;Engineering;5
161498;25275;Design;1
161499;25275;Computer Science;3
161500;25275;Arts and Humanities;1
161501;25275;Social Sciences;32
161502;25275;Psychology;2
161503;25276;Business, Management and Accounting;4
161504;25276;Psychology;1
161505;25276;Unspecified;2
161506;25277;Business, Management and Accounting;100
161507;25277;Economics, Econometrics and Finance;3
161508;25277;Philosophy;1
161509;25277;Unspecified;13
161510;25277;Engineering;2
161511;25277;Design;10
161512;25277;Computer Science;6
161513;25277;Arts and Humanities;1
161514;25277;Earth and Planetary Sciences;1
161515;25277;Social Sciences;21
161516;25277;Psychology;5
161517;25278;Social Sciences;1
161518;25279;Business, Management and Accounting;129
161519;25279;Economics, Econometrics and Finance;5
161520;25279;Environmental Science;1
161521;25279;Philosophy;1
161522;25279;Unspecified;14
161523;25279;Engineering;3
161524;25279;Medicine and Dentistry;1
161525;25279;Design;1
161526;25279;Computer Science;6
161527;25279;Arts and Humanities;2
161528;25279;Social Sciences;37
161529;25279;Psychology;14
161530;25280;Business, Management and Accounting;44
161531;25280;Psychology;1
161532;25280;Unspecified;11
161533;25280;Engineering;3
161534;25280;Arts and Humanities;1
161535;25280;Social Sciences;4
161536;25281;Business, Management and Accounting;16
161537;25281;Economics, Econometrics and Finance;1
161538;25281;Unspecified;1
161539;25281;Computer Science;1
161540;25281;Social Sciences;4
161541;25281;Psychology;3
161542;25282;Business, Management and Accounting;62
161543;25282;Linguistics;1
161544;25282;Economics, Econometrics and Finance;4
161545;25282;Unspecified;12
161546;25282;Medicine and Dentistry;1
161547;25282;Design;1
161548;25282;Computer Science;1
161549;25282;Biochemistry, Genetics and Molecular Biology;1
161550;25282;Social Sciences;14
161551;25282;Psychology;5
161552;25283;Psychology;1
161553;25283;Unspecified;1
161554;25284;Business, Management and Accounting;44
161555;25284;Economics, Econometrics and Finance;2
161556;25284;Unspecified;8
161557;25284;Engineering;1
161558;25284;Computer Science;1
161559;25284;Arts and Humanities;1
161560;25284;Social Sciences;11
161561;25284;Psychology;2
161562;25285;Business, Management and Accounting;36
161563;25285;Economics, Econometrics and Finance;4
161564;25285;Unspecified;7
161565;25285;Design;1
161566;25285;Agricultural and Biological Sciences;1
161567;25285;Social Sciences;4
161568;25285;Psychology;4
161569;25286;Business, Management and Accounting;92
161570;25286;Economics, Econometrics and Finance;3
